*********************************************************************************************
Basic information of the design:
2711 _17655_ NOR3_X1 False False False -1 -1 1520 2800 
2712 _17656_ AOI21_X1 False False False -1 -1 1520 2800 
2713 _17657_ AOI21_X1 False False False -1 -1 1520 2800 
2714 _17658_ AOI21_X1 False False False -1 -1 1520 2800 
2715 _17659_ NAND2_X1 False False False -1 -1 1140 2800 
2716 _17660_ OAI22_X1 False False False -1 -1 1900 2800 
2717 _17661_ AOI221_X1 False False False -1 -1 2280 2800 
2718 _17662_ NAND3_X1 False False False -1 -1 1520 2800 
2719 _17663_ AOI21_X1 False False False -1 -1 1520 2800 
2720 _17664_ NAND2_X1 False False False -1 -1 1140 2800 
2721 _17665_ OAI33_X1 False False False -1 -1 2660 2800 
2722 _17666_ NAND3_X1 False False False -1 -1 1520 2800 
2723 _17667_ NAND2_X1 False False False -1 -1 1140 2800 
2724 _17668_ AOI21_X1 False False False -1 -1 1520 2800 
2725 _17669_ NOR4_X1 False False False -1 -1 1900 2800 
2726 _17670_ OAI21_X1 False False False -1 -1 1520 2800 
2727 _17671_ AOI221_X1 False False False -1 -1 2280 2800 
2728 _17672_ OAI21_X1 False False False -1 -1 1520 2800 
2729 _17673_ AOI21_X1 False False False -1 -1 1520 2800 
2730 _17674_ NAND4_X1 False False False -1 -1 1900 2800 
2731 _17675_ NOR3_X1 False False False -1 -1 1520 2800 
2732 _17676_ OAI21_X1 False False False -1 -1 1520 2800 
2733 _17677_ NAND3_X1 False False False -1 -1 1520 2800 
2734 _17678_ OAI221_X1 False False False -1 -1 2280 2800 
2735 _17679_ MUX2_X1 False False False -1 -1 2660 2800 
2736 _17680_ OAI21_X1 False False False -1 -1 1520 2800 
2737 _17681_ OAI21_X1 False False False -1 -1 1520 2800 
2738 _17682_ OAI21_X1 False False False -1 -1 1520 2800 
2739 _17683_ MUX2_X1 False False False -1 -1 2660 2800 
2740 _17684_ NOR2_X1 False False False -1 -1 1140 2800 
2741 _17685_ OAI21_X1 False False False -1 -1 1520 2800 
2742 _17686_ AOI21_X1 False False False -1 -1 1520 2800 
2743 _17687_ NOR2_X1 False False False -1 -1 1140 2800 
2744 _17688_ NAND3_X1 False False False -1 -1 1520 2800 
2745 _17689_ AOI21_X1 False False False -1 -1 1520 2800 
2746 _17690_ NOR3_X1 False False False -1 -1 1520 2800 
2747 _17691_ AOI21_X1 False False False -1 -1 1520 2800 
2748 _17692_ AOI21_X1 False False False -1 -1 1520 2800 
2749 _17693_ NOR3_X1 False False False -1 -1 1520 2800 
2750 _17694_ NAND2_X1 False False False -1 -1 1140 2800 
2751 _17695_ OAI21_X1 False False False -1 -1 1520 2800 
2752 _17696_ MUX2_X1 False False False -1 -1 2660 2800 
2753 _17697_ OAI21_X1 False False False -1 -1 1520 2800 
2754 _17698_ OAI221_X1 False False False -1 -1 2280 2800 
2755 _17699_ AND2_X1 False False False -1 -1 1520 2800 
2756 _17700_ OAI21_X1 False False False -1 -1 1520 2800 
2757 _17701_ AOI221_X1 False False False -1 -1 2280 2800 
2758 _17702_ OAI21_X1 False False False -1 -1 1520 2800 
2759 _17703_ NOR2_X1 False False False -1 -1 1140 2800 
2760 _17704_ NOR2_X1 False False False -1 -1 1140 2800 
2761 _17705_ NOR2_X1 False False False -1 -1 1140 2800 
2762 _17706_ NOR4_X1 False False False -1 -1 1900 2800 
2763 _17707_ OAI21_X1 False False False -1 -1 1520 2800 
2764 _17708_ AND2_X1 False False False -1 -1 1520 2800 
2765 _17709_ NOR3_X1 False False False -1 -1 1520 2800 
2766 _17710_ OAI33_X1 False False False -1 -1 2660 2800 
2767 _17711_ MUX2_X1 False False False -1 -1 2660 2800 
2768 _17712_ BUF_X4 False False False -1 -1 2660 2800 
2769 _17713_ BUF_X8 False False False -1 -1 4940 2800 
2770 _17714_ BUF_X2 False False False -1 -1 1520 2800 
2771 _17715_ BUF_X2 False False False -1 -1 1520 2800 
2772 _17716_ BUF_X4 False False False -1 -1 2660 2800 
2773 _17717_ BUF_X2 False False False -1 -1 1520 2800 
2774 _17718_ BUF_X8 False False False -1 -1 4940 2800 
2775 _17719_ AND2_X1 False False False -1 -1 1520 2800 
2776 _17720_ NOR2_X1 False False False -1 -1 1140 2800 
2777 _17721_ NOR2_X1 False False False -1 -1 1140 2800 
2778 _17722_ MUX2_X1 False False False -1 -1 2660 2800 
2779 _17723_ NOR4_X2 False False False -1 -1 3420 2800 
2780 clone51 BUF_X1 False False False -1 -1 1140 2800 
2781 _17725_ INV_X1 False False False -1 -1 760 2800 
2782 _17726_ BUF_X1 False False False -1 -1 1140 2800 
2783 _17727_ BUF_X2 False False False -1 -1 1520 2800 
2784 _17728_ BUF_X4 False False False -1 -1 2660 2800 
2785 _17729_ BUF_X4 False False False -1 -1 2660 2800 
2786 _17730_ OAI21_X1 False False False -1 -1 1520 2800 
2787 split1 BUF_X1 False False False -1 -1 1140 2800 
2788 _17732_ BUF_X4 False False False -1 -1 2660 2800 
2789 _17733_ OAI21_X1 False False False -1 -1 1520 2800 
2790 _17734_ AOI221_X1 False False False -1 -1 2280 2800 
2791 _17735_ BUF_X4 False False False -1 -1 2660 2800 
2792 _17736_ AND2_X2 False False False -1 -1 1900 2800 
2793 _17737_ AOI21_X1 False False False -1 -1 1520 2800 
2794 _17738_ BUF_X1 False False False -1 -1 1140 2800 
2795 _17739_ CLKBUF_X2 False False False -1 -1 1520 2800 
2796 _17740_ AOI21_X1 False False False -1 -1 1520 2800 
2797 _17741_ NAND2_X1 False False False -1 -1 1140 2800 
2798 _17742_ NAND2_X1 False False False -1 -1 1140 2800 
2799 _17743_ NAND2_X1 False False False -1 -1 1140 2800 
2800 _17744_ MUX2_X1 False False False -1 -1 2660 2800 
2801 _17745_ BUF_X4 False False False -1 -1 2660 2800 
2802 _17746_ AOI221_X1 False False False -1 -1 2280 2800 
2803 _17747_ BUF_X2 False False False -1 -1 1520 2800 
2804 _17748_ BUF_X2 False False False -1 -1 1520 2800 
2805 _17749_ INV_X4 False False False -1 -1 1900 2800 
2806 _17750_ OAI21_X4 False False False -1 -1 4940 2800 
2807 _17751_ NAND3_X1 False False False -1 -1 1520 2800 
2808 _17752_ NAND2_X1 False False False -1 -1 1140 2800 
2809 _17753_ AOI221_X1 False False False -1 -1 2280 2800 
2810 _17754_ BUF_X2 False False False -1 -1 1520 2800 
2811 _17755_ NOR3_X2 False False False -1 -1 2660 2800 
2812 clone100 NOR2_X2 False False False -1 -1 1900 2800 
2813 _17757_ AOI21_X4 False False False -1 -1 4940 2800 
2814 _17758_ OR3_X4 False False False -1 -1 4180 2800 
2815 _17759_ BUF_X4 False False False -1 -1 2660 2800 
2816 _17760_ BUF_X4 False False False -1 -1 2660 2800 
2817 _17761_ XNOR2_X1 False False False -1 -1 2280 2800 
2818 _17762_ BUF_X2 False False False -1 -1 1520 2800 
2819 _17763_ BUF_X2 False False False -1 -1 1520 2800 
2820 _17764_ OAI21_X1 False False False -1 -1 1520 2800 
2821 _17765_ AOI21_X1 False False False -1 -1 1520 2800 
2822 _17766_ BUF_X1 False False False -1 -1 1140 2800 
2823 _17767_ BUF_X1 False False False -1 -1 1140 2800 
2824 _17768_ MUX2_X1 False False False -1 -1 2660 2800 
2825 _17769_ AOI21_X1 False False False -1 -1 1520 2800 
2826 _17770_ BUF_X4 False False False -1 -1 2660 2800 
2827 _17771_ AOI221_X1 False False False -1 -1 2280 2800 
2828 _17772_ BUF_X1 False False False -1 -1 1140 2800 
2829 _17773_ NOR3_X1 False False False -1 -1 1520 2800 
2830 _17774_ NOR3_X1 False False False -1 -1 1520 2800 
2831 _17775_ NOR3_X1 False False False -1 -1 1520 2800 
2832 _17776_ OAI22_X1 False False False -1 -1 1900 2800 
2833 _17777_ NOR2_X1 False False False -1 -1 1140 2800 
2834 _17778_ AOI221_X2 False False False -1 -1 4180 2800 
2835 _17779_ OR2_X2 False False False -1 -1 1900 2800 
2836 _17780_ AOI221_X1 False False False -1 -1 2280 2800 
2837 _17781_ BUF_X1 False False False -1 -1 1140 2800 
2838 _17782_ AOI211_X2 False False False -1 -1 3420 2800 
2839 _17783_ INV_X4 False False False -1 -1 1900 2800 
2840 _17784_ NAND3_X1 False False False -1 -1 1520 2800 
2841 _17785_ AOI221_X1 False False False -1 -1 2280 2800 
2842 _17786_ AOI21_X4 False False False -1 -1 4940 2800 
2843 _17787_ AOI21_X1 False False False -1 -1 1520 2800 
2844 _17788_ BUF_X2 False False False -1 -1 1520 2800 
2845 _17789_ OAI22_X1 False False False -1 -1 1900 2800 
2846 _17790_ NOR2_X1 False False False -1 -1 1140 2800 
2847 _17791_ XNOR2_X1 False False False -1 -1 2280 2800 
2848 _17792_ MUX2_X1 False False False -1 -1 2660 2800 
2849 _17793_ BUF_X1 False False False -1 -1 1140 2800 
2850 _17794_ AOI21_X1 False False False -1 -1 1520 2800 
2851 _17795_ AOI21_X1 False False False -1 -1 1520 2800 
2852 _17796_ BUF_X1 False False False -1 -1 1140 2800 
2853 _17797_ MUX2_X1 False False False -1 -1 2660 2800 
2854 _17798_ CLKBUF_X2 False False False -1 -1 1520 2800 
2855 _17799_ BUF_X2 False False False -1 -1 1520 2800 
2856 _17800_ BUF_X2 False False False -1 -1 1520 2800 
2857 _17801_ CLKBUF_X1 False False False -1 -1 1140 2800 
2858 _17802_ BUF_X2 False False False -1 -1 1520 2800 
2859 _17803_ AOI21_X1 False False False -1 -1 1520 2800 
2860 _17804_ NOR3_X1 False False False -1 -1 1520 2800 
2861 _17805_ OAI21_X1 False False False -1 -1 1520 2800 
2862 _17806_ NAND2_X1 False False False -1 -1 1140 2800 
2863 _17807_ INV_X2 False False False -1 -1 1140 2800 
2864 _17808_ OAI21_X1 False False False -1 -1 1520 2800 
2865 _17809_ NAND2_X1 False False False -1 -1 1140 2800 
2866 _17810_ BUF_X2 False False False -1 -1 1520 2800 
2867 _17811_ BUF_X1 False False False -1 -1 1140 2800 
2868 _17812_ BUF_X4 False False False -1 -1 2660 2800 
2869 _17813_ NAND2_X1 False False False -1 -1 1140 2800 
2870 _17814_ INV_X1 False False False -1 -1 760 2800 
2871 _17815_ AOI21_X1 False False False -1 -1 1520 2800 
2872 _17816_ BUF_X2 False False False -1 -1 1520 2800 
2873 _17817_ NOR2_X1 False False False -1 -1 1140 2800 
2874 _17818_ NOR3_X1 False False False -1 -1 1520 2800 
2875 _17819_ OAI21_X1 False False False -1 -1 1520 2800 
2876 _17820_ AOI21_X1 False False False -1 -1 1520 2800 
2877 _17821_ BUF_X2 False False False -1 -1 1520 2800 
2878 _17822_ MUX2_X1 False False False -1 -1 2660 2800 
2879 _17823_ BUF_X2 False False False -1 -1 1520 2800 
2880 _17824_ OAI21_X1 False False False -1 -1 1520 2800 
2881 _17825_ AOI21_X1 False False False -1 -1 1520 2800 
2882 _17826_ OAI21_X1 False False False -1 -1 1520 2800 
2883 _17827_ BUF_X4 False False False -1 -1 2660 2800 
2884 _17828_ AOI221_X1 False False False -1 -1 2280 2800 
2885 _17829_ BUF_X1 False False False -1 -1 1140 2800 
2886 _17830_ BUF_X1 False False False -1 -1 1140 2800 
2887 _17831_ AOI21_X1 False False False -1 -1 1520 2800 
2888 _17832_ AOI221_X1 False False False -1 -1 2280 2800 
2889 _17833_ NOR2_X1 False False False -1 -1 1140 2800 
2890 _17834_ NOR2_X1 False False False -1 -1 1140 2800 
2891 _17835_ NOR3_X1 False False False -1 -1 1520 2800 
2892 _17836_ OAI21_X1 False False False -1 -1 1520 2800 
2893 _17837_ NOR4_X4 False False False -1 -1 6840 2800 
2894 _17838_ OAI21_X1 False False False -1 -1 1520 2800 
2895 _17839_ BUF_X2 False False False -1 -1 1520 2800 
2896 _17840_ BUF_X2 False False False -1 -1 1520 2800 
2897 _17841_ OAI21_X1 False False False -1 -1 1520 2800 
2898 _17842_ NAND3_X1 False False False -1 -1 1520 2800 
2899 _17843_ AND3_X1 False False False -1 -1 1900 2800 
2900 _17844_ NAND2_X1 False False False -1 -1 1140 2800 
2901 _17845_ AOI21_X1 False False False -1 -1 1520 2800 
2902 _17846_ OAI21_X1 False False False -1 -1 1520 2800 
2903 _17847_ BUF_X1 False False False -1 -1 1140 2800 
2904 _17848_ OR2_X1 False False False -1 -1 1520 2800 
2905 _17849_ AOI21_X1 False False False -1 -1 1520 2800 
2906 _17850_ BUF_X2 False False False -1 -1 1520 2800 
2907 _17851_ BUF_X2 False False False -1 -1 1520 2800 
2908 _17852_ NAND2_X1 False False False -1 -1 1140 2800 
2909 _17853_ INV_X1 False False False -1 -1 760 2800 
2910 _17854_ AOI21_X1 False False False -1 -1 1520 2800 
2911 _17855_ NAND2_X1 False False False -1 -1 1140 2800 
2912 _17856_ NAND2_X1 False False False -1 -1 1140 2800 
2913 _17857_ OAI21_X1 False False False -1 -1 1520 2800 
2914 _17858_ OAI33_X1 False False False -1 -1 2660 2800 
2915 _17859_ MUX2_X1 False False False -1 -1 2660 2800 
2916 _17860_ AOI21_X1 False False False -1 -1 1520 2800 
2917 _17861_ NAND3_X2 False False False -1 -1 2660 2800 
2918 _17862_ NAND2_X1 False False False -1 -1 1140 2800 
2919 _17863_ MUX2_X1 False False False -1 -1 2660 2800 
2920 _17864_ INV_X1 False False False -1 -1 760 2800 
2921 _17865_ AOI21_X1 False False False -1 -1 1520 2800 
2922 _17866_ NOR3_X1 False False False -1 -1 1520 2800 
2923 _17867_ AOI21_X1 False False False -1 -1 1520 2800 
2924 _17868_ MUX2_X1 False False False -1 -1 2660 2800 
2925 _17869_ MUX2_X1 False False False -1 -1 2660 2800 
2926 _17870_ NAND2_X1 False False False -1 -1 1140 2800 
2927 _17871_ OAI22_X1 False False False -1 -1 1900 2800 
2928 _17872_ MUX2_X1 False False False -1 -1 2660 2800 
2929 _17873_ NAND2_X1 False False False -1 -1 1140 2800 
2930 _17874_ NAND2_X1 False False False -1 -1 1140 2800 
2931 _17875_ NAND3_X1 False False False -1 -1 1520 2800 
2932 _17876_ AOI21_X1 False False False -1 -1 1520 2800 
2933 _17877_ NAND2_X1 False False False -1 -1 1140 2800 
2934 _17878_ MUX2_X1 False False False -1 -1 2660 2800 
2935 _17879_ OAI21_X1 False False False -1 -1 1520 2800 
2936 _17880_ AOI221_X1 False False False -1 -1 2280 2800 
2937 _17881_ NAND4_X1 False False False -1 -1 1900 2800 
2938 _17882_ AOI21_X1 False False False -1 -1 1520 2800 
2939 _17883_ OAI221_X1 False False False -1 -1 2280 2800 
2940 _17884_ OAI21_X2 False False False -1 -1 2660 2800 
2941 _17885_ NAND3_X1 False False False -1 -1 1520 2800 
2942 _17886_ NAND2_X1 False False False -1 -1 1140 2800 
2943 _17887_ MUX2_X1 False False False -1 -1 2660 2800 
2944 _17888_ OAI21_X1 False False False -1 -1 1520 2800 
2945 _17889_ AOI21_X1 False False False -1 -1 1520 2800 
2946 _17890_ MUX2_X2 False False False -1 -1 3420 2800 
2947 _17891_ INV_X1 False False False -1 -1 760 2800 
2948 _17892_ NAND2_X1 False False False -1 -1 1140 2800 
2949 _17893_ AOI21_X1 False False False -1 -1 1520 2800 
2950 _17894_ OAI22_X1 False False False -1 -1 1900 2800 
2951 _17895_ NAND3_X2 False False False -1 -1 2660 2800 
2952 _17896_ NAND3_X1 False False False -1 -1 1520 2800 
2953 _17897_ OR2_X1 False False False -1 -1 1520 2800 
2954 _17898_ OAI21_X1 False False False -1 -1 1520 2800 
2955 _17899_ MUX2_X1 False False False -1 -1 2660 2800 
2956 _17900_ OAI21_X1 False False False -1 -1 1520 2800 
2957 _17901_ AND2_X1 False False False -1 -1 1520 2800 
2958 _17902_ OAI22_X1 False False False -1 -1 1900 2800 
2959 _17903_ NOR3_X1 False False False -1 -1 1520 2800 
2960 _17904_ AOI211_X2 False False False -1 -1 3420 2800 
2961 _17905_ MUX2_X1 False False False -1 -1 2660 2800 
2962 _17906_ MUX2_X1 False False False -1 -1 2660 2800 
2963 _17907_ NOR3_X1 False False False -1 -1 1520 2800 
2964 _17908_ NOR3_X1 False False False -1 -1 1520 2800 
2965 _17909_ OAI21_X1 False False False -1 -1 1520 2800 
2966 _17910_ OAI21_X1 False False False -1 -1 1520 2800 
2967 _17911_ AOI21_X1 False False False -1 -1 1520 2800 
2968 _17912_ NOR3_X2 False False False -1 -1 2660 2800 
2969 _17913_ OAI21_X1 False False False -1 -1 1520 2800 
2970 _17914_ AOI21_X1 False False False -1 -1 1520 2800 
2971 _17915_ OR2_X1 False False False -1 -1 1520 2800 
2972 _17916_ MUX2_X1 False False False -1 -1 2660 2800 
2973 _17917_ OAI21_X1 False False False -1 -1 1520 2800 
2974 _17918_ AOI21_X1 False False False -1 -1 1520 2800 
2975 _17919_ INV_X1 False False False -1 -1 760 2800 
2976 _17920_ OAI21_X1 False False False -1 -1 1520 2800 
2977 _17921_ AOI22_X1 False False False -1 -1 1900 2800 
2978 _17922_ MUX2_X1 False False False -1 -1 2660 2800 
2979 _17923_ MUX2_X1 False False False -1 -1 2660 2800 
2980 _17924_ MUX2_X1 False False False -1 -1 2660 2800 
2981 _17925_ MUX2_X2 False False False -1 -1 3420 2800 
2982 _17926_ OAI22_X1 False False False -1 -1 1900 2800 
2983 _17927_ NAND3_X4 False False False -1 -1 4940 2800 
2984 _17928_ AOI21_X1 False False False -1 -1 1520 2800 
2985 _17929_ AOI21_X1 False False False -1 -1 1520 2800 
2986 _17930_ NOR3_X1 False False False -1 -1 1520 2800 
2987 _17931_ NOR3_X1 False False False -1 -1 1520 2800 
2988 _17932_ OR2_X1 False False False -1 -1 1520 2800 
2989 _17933_ AND2_X1 False False False -1 -1 1520 2800 
2990 _17934_ NOR2_X1 False False False -1 -1 1140 2800 
2991 _17935_ NOR2_X1 False False False -1 -1 1140 2800 
2992 _17936_ MUX2_X1 False False False -1 -1 2660 2800 
2993 _17937_ OAI22_X2 False False False -1 -1 3420 2800 
2994 _17938_ OAI21_X1 False False False -1 -1 1520 2800 
2995 _17939_ MUX2_X1 False False False -1 -1 2660 2800 
2996 _17940_ AOI211_X2 False False False -1 -1 3420 2800 
2997 _17941_ NOR3_X1 False False False -1 -1 1520 2800 
2998 _17942_ AOI21_X1 False False False -1 -1 1520 2800 
2999 _17943_ OAI21_X2 False False False -1 -1 2660 2800 
3000 _17944_ OAI21_X1 False False False -1 -1 1520 2800 
3001 _17945_ AOI21_X1 False False False -1 -1 1520 2800 
3002 _17946_ NAND3_X4 False False False -1 -1 4940 2800 
3003 _17947_ AOI21_X1 False False False -1 -1 1520 2800 
3004 _17948_ NOR2_X1 False False False -1 -1 1140 2800 
3005 _17949_ OAI33_X1 False False False -1 -1 2660 2800 
3006 _17950_ NOR3_X1 False False False -1 -1 1520 2800 
3007 _17951_ NAND2_X1 False False False -1 -1 1140 2800 
3008 _17952_ AOI221_X1 False False False -1 -1 2280 2800 
3009 _17953_ AOI22_X1 False False False -1 -1 1900 2800 
3010 _17954_ NOR2_X1 False False False -1 -1 1140 2800 
3011 _17955_ OAI21_X1 False False False -1 -1 1520 2800 
3012 _17956_ NOR2_X1 False False False -1 -1 1140 2800 
3013 _17957_ AOI221_X1 False False False -1 -1 2280 2800 
3014 _17958_ MUX2_X1 False False False -1 -1 2660 2800 
3015 _17959_ MUX2_X1 False False False -1 -1 2660 2800 
3016 _17960_ MUX2_X1 False False False -1 -1 2660 2800 
3017 _17961_ OAI21_X2 False False False -1 -1 2660 2800 
3018 _17962_ AOI21_X1 False False False -1 -1 1520 2800 
3019 _17963_ NAND2_X1 False False False -1 -1 1140 2800 
3020 _17964_ NAND3_X1 False False False -1 -1 1520 2800 
3021 _17965_ NAND3_X1 False False False -1 -1 1520 2800 
3022 _17966_ NAND3_X1 False False False -1 -1 1520 2800 
3023 _17967_ AND2_X1 False False False -1 -1 1520 2800 
3024 _17968_ NAND2_X1 False False False -1 -1 1140 2800 
3025 _17969_ NAND4_X1 False False False -1 -1 1900 2800 
3026 _17970_ NOR2_X1 False False False -1 -1 1140 2800 
3027 _17971_ NOR3_X1 False False False -1 -1 1520 2800 
3028 _17972_ INV_X2 False False False -1 -1 1140 2800 
3029 _17973_ AOI21_X1 False False False -1 -1 1520 2800 
3030 _17974_ AOI21_X1 False False False -1 -1 1520 2800 
3031 _17975_ NAND2_X1 False False False -1 -1 1140 2800 
3032 _17976_ NAND3_X1 False False False -1 -1 1520 2800 
3033 _17977_ AND3_X1 False False False -1 -1 1900 2800 
3034 _17978_ AOI21_X1 False False False -1 -1 1520 2800 
3035 _17979_ AOI21_X1 False False False -1 -1 1520 2800 
3036 _17980_ OAI221_X1 False False False -1 -1 2280 2800 
3037 _17981_ NAND3_X1 False False False -1 -1 1520 2800 
3038 _17982_ OR3_X1 False False False -1 -1 1900 2800 
3039 _17983_ NAND3_X1 False False False -1 -1 1520 2800 
3040 _17984_ MUX2_X1 False False False -1 -1 2660 2800 
3041 _17985_ OAI21_X1 False False False -1 -1 1520 2800 
3042 _17986_ OAI21_X1 False False False -1 -1 1520 2800 
3043 _17987_ AOI221_X1 False False False -1 -1 2280 2800 
3044 _17988_ OAI21_X1 False False False -1 -1 1520 2800 
3045 _17989_ NAND2_X2 False False False -1 -1 1900 2800 
3046 _17990_ AOI21_X1 False False False -1 -1 1520 2800 
3047 _17991_ AOI221_X2 False False False -1 -1 4180 2800 
3048 _17992_ MUX2_X1 False False False -1 -1 2660 2800 
3049 _17993_ MUX2_X1 False False False -1 -1 2660 2800 
3050 _17994_ AOI21_X1 False False False -1 -1 1520 2800 
3051 _17995_ MUX2_X1 False False False -1 -1 2660 2800 
3052 _17996_ MUX2_X1 False False False -1 -1 2660 2800 
3053 _17997_ MUX2_X1 False False False -1 -1 2660 2800 
3054 _17998_ AOI21_X1 False False False -1 -1 1520 2800 
3055 _17999_ AOI221_X1 False False False -1 -1 2280 2800 
3056 _18000_ AOI221_X1 False False False -1 -1 2280 2800 
3057 _18001_ NAND3_X1 False False False -1 -1 1520 2800 
3058 _18002_ NAND2_X1 False False False -1 -1 1140 2800 
3059 _18003_ NAND3_X1 False False False -1 -1 1520 2800 
3060 _18004_ OAI221_X1 False False False -1 -1 2280 2800 
3061 _18005_ NAND2_X1 False False False -1 -1 1140 2800 
3062 _18006_ NOR3_X1 False False False -1 -1 1520 2800 
3063 _18007_ OAI21_X1 False False False -1 -1 1520 2800 
3064 _18008_ AOI21_X1 False False False -1 -1 1520 2800 
3065 _18009_ NAND3_X1 False False False -1 -1 1520 2800 
3066 _18010_ AOI21_X1 False False False -1 -1 1520 2800 
3067 _18011_ OR3_X1 False False False -1 -1 1900 2800 
3068 _18012_ AOI21_X1 False False False -1 -1 1520 2800 
3069 _18013_ NAND2_X1 False False False -1 -1 1140 2800 
3070 _18014_ NAND3_X1 False False False -1 -1 1520 2800 
3071 _18015_ AOI21_X1 False False False -1 -1 1520 2800 
3072 _18016_ OAI21_X1 False False False -1 -1 1520 2800 
3073 _18017_ NAND3_X1 False False False -1 -1 1520 2800 
3074 _18018_ NAND4_X1 False False False -1 -1 1900 2800 
3075 _18019_ BUF_X2 False False False -1 -1 1520 2800 
3076 _18020_ NAND3_X1 False False False -1 -1 1520 2800 
3077 _18021_ NAND3_X1 False False False -1 -1 1520 2800 
3078 _18022_ NAND3_X1 False False False -1 -1 1520 2800 
3079 _18023_ AOI21_X1 False False False -1 -1 1520 2800 
3080 _18024_ OAI221_X1 False False False -1 -1 2280 2800 
3081 _18025_ OAI21_X1 False False False -1 -1 1520 2800 
3082 _18026_ NAND3_X1 False False False -1 -1 1520 2800 
3083 _18027_ NAND3_X1 False False False -1 -1 1520 2800 
3084 _18028_ NOR3_X1 False False False -1 -1 1520 2800 
3085 _18029_ AOI21_X1 False False False -1 -1 1520 2800 
3086 _18030_ AOI21_X1 False False False -1 -1 1520 2800 
3087 _18031_ OAI21_X1 False False False -1 -1 1520 2800 
3088 _18032_ MUX2_X1 False False False -1 -1 2660 2800 
3089 _18033_ AOI21_X1 False False False -1 -1 1520 2800 
3090 _18034_ NAND2_X1 False False False -1 -1 1140 2800 
3091 _18035_ OAI221_X1 False False False -1 -1 2280 2800 
3092 _18036_ NAND3_X1 False False False -1 -1 1520 2800 
3093 _18037_ OAI21_X1 False False False -1 -1 1520 2800 
3094 _18038_ NAND2_X2 False False False -1 -1 1900 2800 
3095 _18039_ OAI21_X2 False False False -1 -1 2660 2800 
3096 _18040_ OAI21_X1 False False False -1 -1 1520 2800 
3097 _18041_ AND2_X1 False False False -1 -1 1520 2800 
3098 _18042_ OAI222_X1 False False False -1 -1 3040 2800 
3099 _18043_ AOI21_X1 False False False -1 -1 1520 2800 
3100 _18044_ NOR3_X2 False False False -1 -1 2660 2800 
3101 _18045_ OAI21_X1 False False False -1 -1 1520 2800 
3102 _18046_ AOI21_X1 False False False -1 -1 1520 2800 
3103 _18047_ MUX2_X1 False False False -1 -1 2660 2800 
3104 _18048_ MUX2_X1 False False False -1 -1 2660 2800 
3105 _18049_ MUX2_X1 False False False -1 -1 2660 2800 
3106 _18050_ AOI221_X1 False False False -1 -1 2280 2800 
3107 _18051_ AND3_X1 False False False -1 -1 1900 2800 
3108 _18052_ NOR3_X1 False False False -1 -1 1520 2800 
3109 _18053_ NOR3_X1 False False False -1 -1 1520 2800 
3110 _18054_ NOR3_X1 False False False -1 -1 1520 2800 
3111 _18055_ AOI21_X1 False False False -1 -1 1520 2800 
3112 _18056_ OAI21_X1 False False False -1 -1 1520 2800 
3113 _18057_ AOI21_X1 False False False -1 -1 1520 2800 
3114 _18058_ OR3_X1 False False False -1 -1 1900 2800 
3115 _18059_ AOI221_X1 False False False -1 -1 2280 2800 
3116 _18060_ OAI21_X1 False False False -1 -1 1520 2800 
3117 _18061_ AOI21_X1 False False False -1 -1 1520 2800 
3118 _18062_ MUX2_X1 False False False -1 -1 2660 2800 
3119 _18063_ MUX2_X1 False False False -1 -1 2660 2800 
3120 _18064_ NAND2_X1 False False False -1 -1 1140 2800 
3121 _18065_ AOI21_X1 False False False -1 -1 1520 2800 
3122 _18066_ AOI21_X1 False False False -1 -1 1520 2800 
3123 _18067_ NAND2_X1 False False False -1 -1 1140 2800 
3124 _18068_ AOI21_X1 False False False -1 -1 1520 2800 
3125 _18069_ NAND3_X1 False False False -1 -1 1520 2800 
3126 _18070_ AOI21_X1 False False False -1 -1 1520 2800 
3127 _18071_ OAI21_X1 False False False -1 -1 1520 2800 
3128 _18072_ OAI22_X1 False False False -1 -1 1900 2800 
3129 _18073_ AOI211_X2 False False False -1 -1 3420 2800 
3130 _18074_ OAI21_X1 False False False -1 -1 1520 2800 
3131 _18075_ AOI21_X1 False False False -1 -1 1520 2800 
3132 _18076_ NAND2_X1 False False False -1 -1 1140 2800 
3133 _18077_ OAI21_X1 False False False -1 -1 1520 2800 
3134 _18078_ AOI22_X1 False False False -1 -1 1900 2800 
3135 _18079_ OAI21_X1 False False False -1 -1 1520 2800 
3136 _18080_ AOI21_X1 False False False -1 -1 1520 2800 
3137 _18081_ OAI21_X1 False False False -1 -1 1520 2800 
3138 _18082_ NAND3_X1 False False False -1 -1 1520 2800 
3139 _18083_ NAND2_X1 False False False -1 -1 1140 2800 
3140 _18084_ OAI21_X1 False False False -1 -1 1520 2800 
3141 _18085_ OAI221_X1 False False False -1 -1 2280 2800 
3142 _18086_ NAND3_X1 False False False -1 -1 1520 2800 
3143 _18087_ AOI21_X1 False False False -1 -1 1520 2800 
3144 _18088_ OAI21_X1 False False False -1 -1 1520 2800 
3145 _18089_ OAI21_X1 False False False -1 -1 1520 2800 
3146 _18090_ AOI21_X1 False False False -1 -1 1520 2800 
3147 _18091_ OAI21_X1 False False False -1 -1 1520 2800 
3148 _18092_ OAI22_X1 False False False -1 -1 1900 2800 
3149 _18093_ NAND3_X1 False False False -1 -1 1520 2800 
